,Lat ,Long,Cluster_No.,distance_km,storelat,storelng
65,32.547674,-83.14259200000001,1,0.36803140934197337,32.556786376146796,-83.1529583027523
66,32.559038,-83.152822,1,1.4032548242376754,32.556786376146796,-83.1529583027523
67,32.555921999999995,-83.14761999999999,1,0.2500253901035838,32.556786376146796,-83.1529583027523
68,32.558962,-83.152384,1,0.510444511312088,32.556786376146796,-83.1529583027523
69,32.561316999999995,-83.16376,1,0.24722466922844896,32.556786376146796,-83.1529583027523
70,32.558686,-83.151127,1,1.1320489230377664,32.556786376146796,-83.1529583027523
71,32.550033,-83.142736,1,0.27195390824752835,32.556786376146796,-83.1529583027523
72,32.560114,-83.154076,1,1.2176470546435891,32.556786376146796,-83.1529583027523
73,32.561615,-83.161947,1,0.3836613671464016,32.556786376146796,-83.1529583027523
74,32.556896,-83.147751,1,0.9996839257874811,32.556786376146796,-83.1529583027523
